user_id,timestamp,song,artist,session_id,duration
976,2025-03-25 01:15:00,Stairway to Heaven,Pink Floyd,5604,5.29
785,2024-08-29 06:47:00,Hey Jude,Eagles,2500,3.51
360,2024-07-03 02:28:00,Stairway to Heaven,Queen,3717,6.55
114,2025-09-21 22:24:00,Stairway to Heaven,U2,9712,3.0
620,2025-12-03 04:40:00,Back in Black,U2,2619,7.38
503,2024-03-04 22:49:00,Bohemian Rhapsody,Led Zeppelin,8517,4.86
522,2024-05-10 05:24:00,Hotel California,The Beatles,3250,9.61
578,2025-07-06 10:51:00,Comfortably Numb,Led Zeppelin,7804,4.01
475,2024-10-13 17:28:00,With or Without You,The Beatles,2549,3.67
805,2025-10-22 22:54:00,Billie Jean,AC/DC,5593,7.37
892,2025-11-17 01:42:00,Bohemian Rhapsody,AC/DC,2585,4.26
62,2024-10-31 08:35:00,Hotel California,Michael Jackson,1899,6.36
826,2025-06-26 22:58:00,Smells Like Teen Spirit,Michael Jackson,7377,8.64
456,2025-12-14 04:05:00,Hey Jude,U2,9150,3.12
39,2024-01-04 05:24:00,Comfortably Numb,Pink Floyd,7165,9.31
786,2024-12-29 09:02:00,Comfortably Numb,Michael Jackson,4944,5.72
721,2024-04-12 07:54:00,Stairway to Heaven,The Beatles,3979,5.42
926,2025-05-16 18:07:00,Hey Jude,Madonna,3126,5.58
431,2024-05-16 08:44:00,Back in Black,Nirvana,7453,4.07
210,2024-05-31 21:24:00,Like a Prayer,Pink Floyd,4512,8.79
119,2024-08-10 02:26:00,Like a Prayer,Eagles,8798,8.3
511,2025-03-02 03:59:00,Like a Prayer,Nirvana,8378,3.05
893,2025-01-29 17:37:00,Bohemian Rhapsody,The Beatles,3724,7.01
392,2024-09-24 20:39:00,Stairway to Heaven,AC/DC,2205,9.28
296,2025-03-10 10:48:00,Bohemian Rhapsody,Queen,9024,8.26
689,2025-02-24 23:36:00,Hotel California,Eagles,8495,5.74
987,2025-07-01 01:47:00,With or Without You,Eagles,5810,6.7
333,2024-01-22 06:59:00,Bohemian Rhapsody,Nirvana,1461,2.9
514,2025-12-03 07:58:00,Bohemian Rhapsody,U2,1173,2.6
949,2024-09-24 16:25:00,Bohemian Rhapsody,Pink Floyd,8299,3.23
258,2024-09-23 17:14:00,Back in Black,Madonna,9820,5.37
27,2024-12-09 23:10:00,Hotel California,Michael Jackson,5036,8.61
299,2025-09-23 02:35:00,Stairway to Heaven,The Beatles,5778,7.78
518,2025-12-27 17:43:00,Like a Prayer,Queen,8146,3.12
505,2025-04-30 04:19:00,Hey Jude,Pink Floyd,9125,3.03
105,2025-12-15 22:05:00,Comfortably Numb,Nirvana,1648,9.49
400,2024-05-24 10:26:00,Back in Black,Michael Jackson,2618,3.66
936,2025-05-31 21:36:00,Hotel California,Queen,1501,5.85
754,2025-05-09 02:20:00,Comfortably Numb,Nirvana,9176,7.46
231,2025-03-06 00:26:00,Bohemian Rhapsody,Queen,7017,8.84
260,2025-01-20 08:41:00,Comfortably Numb,Michael Jackson,5631,8.03
27,2024-04-12 17:33:00,Hotel California,Queen,3129,4.26
404,2025-03-24 10:14:00,Hey Jude,AC/DC,3161,9.61
863,2024-05-19 23:37:00,Billie Jean,Led Zeppelin,2553,7.3
122,2024-07-28 12:58:00,Like a Prayer,Led Zeppelin,2110,8.64
603,2025-09-13 14:48:00,Hotel California,AC/DC,6698,4.21
278,2024-05-18 11:17:00,Hotel California,The Beatles,5695,4.69
355,2024-08-25 15:08:00,Like a Prayer,Madonna,7256,5.56
365,2025-06-22 01:20:00,Smells Like Teen Spirit,Queen,3458,7.93
355,2025-03-05 06:01:00,Stairway to Heaven,AC/DC,9125,8.83
872,2025-11-14 12:44:00,Stairway to Heaven,Madonna,1545,8.49
614,2024-03-28 14:39:00,With or Without You,Michael Jackson,4497,3.44
741,2024-06-18 14:20:00,Bohemian Rhapsody,U2,3133,8.15
219,2024-10-04 20:59:00,Back in Black,Pink Floyd,7770,7.28
430,2025-05-15 08:40:00,Stairway to Heaven,Nirvana,7577,3.6
279,2025-02-12 11:39:00,Stairway to Heaven,AC/DC,2750,7.14
321,2024-08-01 12:42:00,Like a Prayer,Madonna,1992,3.47
930,2024-07-06 07:38:00,Hotel California,Eagles,5765,8.06
198,2025-10-19 02:18:00,Back in Black,Madonna,3624,7.38
32,2024-05-26 20:12:00,Smells Like Teen Spirit,Nirvana,9711,9.14
450,2024-01-24 14:44:00,Bohemian Rhapsody,Michael Jackson,3448,5.73
790,2025-12-29 23:20:00,Hotel California,Michael Jackson,5659,3.78
999,2024-03-08 01:59:00,Like a Prayer,AC/DC,2945,2.86
690,2024-09-28 02:08:00,Smells Like Teen Spirit,Queen,1226,2.53
891,2024-03-21 00:18:00,Stairway to Heaven,Nirvana,3481,8.71
368,2024-08-16 13:57:00,With or Without You,Nirvana,8061,2.85
809,2025-08-12 22:08:00,Bohemian Rhapsody,Pink Floyd,1032,9.63
838,2024-05-08 09:39:00,Hotel California,AC/DC,5863,4.53
433,2025-08-29 17:23:00,Stairway to Heaven,Pink Floyd,1672,8.39
438,2025-09-21 13:18:00,Bohemian Rhapsody,AC/DC,5572,4.92
408,2024-08-08 12:38:00,Hey Jude,Madonna,6048,9.79
509,2024-03-08 11:03:00,Hey Jude,Madonna,4911,3.2
659,2025-03-02 18:51:00,Bohemian Rhapsody,Led Zeppelin,5824,4.72
970,2024-10-29 04:18:00,Billie Jean,The Beatles,5051,7.43
667,2025-11-28 21:27:00,With or Without You,Eagles,6372,6.42
166,2025-12-12 20:00:00,Smells Like Teen Spirit,The Beatles,5673,4.66
798,2025-06-13 16:36:00,Back in Black,Queen,6885,6.11
15,2024-08-11 01:48:00,Comfortably Numb,The Beatles,4185,2.97
286,2025-08-04 03:27:00,Back in Black,Michael Jackson,4136,9.11
752,2024-05-07 08:39:00,Hey Jude,The Beatles,9295,5.43
358,2024-11-16 14:17:00,Bohemian Rhapsody,AC/DC,9630,3.85
358,2024-05-30 08:50:00,Smells Like Teen Spirit,Eagles,4543,7.57
732,2024-04-03 17:42:00,Back in Black,Pink Floyd,9896,5.81
704,2024-04-29 11:30:00,Hotel California,Michael Jackson,5734,6.63
935,2024-07-18 05:49:00,Bohemian Rhapsody,Led Zeppelin,9598,9.73
456,2025-01-29 21:08:00,With or Without You,U2,5784,8.94
692,2024-09-01 12:10:00,Smells Like Teen Spirit,AC/DC,1959,4.39
245,2025-05-09 08:08:00,Comfortably Numb,Queen,7147,7.93
248,2025-08-03 14:27:00,Bohemian Rhapsody,Michael Jackson,7775,5.28
243,2024-07-21 23:35:00,Back in Black,Eagles,2627,7.49
983,2025-08-03 04:44:00,Comfortably Numb,Pink Floyd,6900,8.97
830,2025-07-02 19:24:00,Stairway to Heaven,Pink Floyd,4146,9.02
839,2025-10-02 22:32:00,With or Without You,Eagles,2726,2.89
256,2025-04-04 01:01:00,Back in Black,The Beatles,9058,3.66
419,2025-06-09 15:24:00,Billie Jean,Queen,4887,5.94
663,2025-08-16 11:19:00,Back in Black,Michael Jackson,4704,4.53
745,2025-01-08 11:50:00,Smells Like Teen Spirit,Nirvana,9393,4.0
989,2024-05-30 22:52:00,Smells Like Teen Spirit,Pink Floyd,5070,5.7
528,2025-05-20 22:31:00,Like a Prayer,Led Zeppelin,3045,8.89
470,2025-06-30 14:21:00,Billie Jean,Michael Jackson,5599,8.8
208,2025-05-25 07:56:00,Back in Black,Queen,3110,7.4
311,2024-09-27 01:14:00,Hotel California,Nirvana,3948,3.58
835,2025-11-01 15:42:00,Hey Jude,Madonna,2649,2.97
426,2024-07-25 00:15:00,Billie Jean,Pink Floyd,3113,5.56
294,2024-07-25 14:20:00,With or Without You,AC/DC,7995,9.04
355,2025-08-26 13:28:00,Smells Like Teen Spirit,Pink Floyd,8987,4.1
632,2025-03-29 22:17:00,With or Without You,Queen,1092,4.71
418,2024-06-16 23:29:00,Back in Black,Madonna,2766,3.47
398,2025-12-10 23:18:00,Billie Jean,Madonna,9292,8.51
235,2024-07-29 06:50:00,Like a Prayer,Michael Jackson,9110,8.86
93,2025-11-08 12:30:00,Hey Jude,Nirvana,5007,8.3
30,2025-08-04 06:06:00,Smells Like Teen Spirit,U2,9539,3.62
49,2024-03-13 06:20:00,Smells Like Teen Spirit,U2,3784,9.0
483,2025-07-29 12:13:00,Hey Jude,Nirvana,4520,2.84
630,2025-10-15 13:45:00,Bohemian Rhapsody,Michael Jackson,9234,6.97
105,2024-01-17 01:49:00,Comfortably Numb,Eagles,2070,9.21
92,2024-10-01 14:09:00,With or Without You,Nirvana,3294,3.56
980,2024-01-13 03:52:00,Back in Black,Eagles,2030,3.74
977,2025-05-09 18:04:00,Back in Black,Queen,5483,3.14
26,2024-06-23 13:07:00,Hotel California,Queen,2789,4.47
726,2025-02-26 18:56:00,With or Without You,Led Zeppelin,8518,5.27
100,2024-02-04 05:04:00,Smells Like Teen Spirit,Madonna,8059,4.45
404,2024-11-08 12:33:00,Hey Jude,Eagles,3796,5.16
135,2024-04-05 09:12:00,Stairway to Heaven,Pink Floyd,7133,8.22
400,2025-04-09 08:56:00,Hey Jude,Eagles,5247,3.12
929,2025-06-16 18:51:00,Stairway to Heaven,Queen,3396,5.12
293,2024-08-04 13:07:00,Bohemian Rhapsody,Eagles,9671,4.53
239,2024-11-03 01:29:00,Bohemian Rhapsody,Led Zeppelin,6376,6.65
446,2025-12-28 21:01:00,Bohemian Rhapsody,Pink Floyd,7764,9.26
692,2024-12-25 03:55:00,Hotel California,Madonna,7926,9.71
50,2025-11-08 01:02:00,Hey Jude,Queen,6790,6.13
406,2024-04-25 23:10:00,Like a Prayer,AC/DC,2454,5.14
802,2024-05-16 04:44:00,Like a Prayer,Pink Floyd,7617,8.89
390,2024-02-08 16:55:00,Stairway to Heaven,Eagles,3962,7.34
552,2024-03-16 01:40:00,With or Without You,AC/DC,6772,9.07
553,2024-12-29 07:15:00,Billie Jean,U2,6060,9.37
575,2024-09-27 05:26:00,Smells Like Teen Spirit,U2,2407,7.37
549,2025-09-08 21:47:00,Like a Prayer,Michael Jackson,2262,5.6
903,2024-01-29 00:52:00,Hey Jude,Led Zeppelin,3127,3.68
149,2025-09-04 00:56:00,Stairway to Heaven,Nirvana,3326,5.6
999,2024-09-07 17:33:00,Smells Like Teen Spirit,Pink Floyd,3571,8.65
774,2025-11-19 09:54:00,Like a Prayer,Nirvana,6428,4.58
590,2024-05-24 07:22:00,Like a Prayer,Pink Floyd,5148,4.04
650,2025-11-23 15:48:00,Comfortably Numb,The Beatles,2486,3.72
73,2024-05-12 09:29:00,Hotel California,Michael Jackson,6726,6.15
476,2024-10-20 01:01:00,Like a Prayer,Pink Floyd,6361,4.55
237,2025-01-31 19:19:00,Hotel California,AC/DC,9964,6.55
596,2025-08-25 07:21:00,Back in Black,The Beatles,9144,5.89
950,2025-02-04 03:34:00,Hotel California,AC/DC,2971,3.51
230,2024-06-27 18:19:00,Billie Jean,U2,9455,4.5
166,2024-03-18 23:41:00,With or Without You,Michael Jackson,5144,2.99
563,2025-10-04 17:29:00,Comfortably Numb,Pink Floyd,5048,2.89
372,2024-10-02 18:18:00,Billie Jean,AC/DC,4595,9.76
95,2025-12-18 22:25:00,Hotel California,Michael Jackson,5312,5.39
552,2025-05-04 15:58:00,Like a Prayer,Madonna,3407,7.46
56,2025-03-01 07:14:00,Back in Black,Pink Floyd,5104,7.61
361,2025-07-11 09:54:00,Smells Like Teen Spirit,Eagles,3638,6.09
724,2025-09-14 06:52:00,Stairway to Heaven,The Beatles,8301,5.68
730,2025-07-17 08:06:00,With or Without You,Led Zeppelin,4331,7.4
459,2024-02-17 01:43:00,Hotel California,Madonna,7937,9.46
255,2024-03-25 07:57:00,Stairway to Heaven,Pink Floyd,5134,3.02
838,2025-05-17 18:28:00,Comfortably Numb,AC/DC,1898,4.37
890,2024-09-26 10:22:00,Hotel California,Madonna,8013,4.33
676,2025-06-10 20:11:00,With or Without You,Eagles,4700,9.58
138,2025-08-28 12:26:00,Stairway to Heaven,Led Zeppelin,3566,3.19
127,2025-02-27 11:48:00,Back in Black,U2,4939,9.06
962,2024-11-20 22:32:00,Hey Jude,Nirvana,6007,8.31
382,2024-09-05 09:47:00,Back in Black,Queen,5667,7.98
616,2025-07-14 04:32:00,Smells Like Teen Spirit,The Beatles,7070,6.85
467,2025-06-17 03:14:00,Hotel California,Pink Floyd,5360,7.77
63,2024-11-15 01:20:00,Bohemian Rhapsody,Madonna,8075,6.74
328,2024-04-28 18:56:00,Hotel California,AC/DC,3581,5.73
827,2025-08-17 01:12:00,Hotel California,AC/DC,4061,9.07
8,2024-09-11 10:04:00,Hey Jude,U2,6749,6.85
844,2024-05-05 05:16:00,Stairway to Heaven,Michael Jackson,9283,8.71
60,2025-02-14 03:11:00,Stairway to Heaven,Eagles,7995,4.68
90,2024-02-26 20:13:00,Back in Black,Queen,7457,6.73
749,2024-04-20 07:41:00,Comfortably Numb,Eagles,2629,5.38
696,2024-07-03 22:53:00,Back in Black,The Beatles,4260,6.74
176,2025-09-19 00:18:00,With or Without You,AC/DC,9539,6.52
835,2025-03-09 00:55:00,Back in Black,Madonna,8372,2.74
701,2024-01-22 13:39:00,Billie Jean,Queen,4023,6.91
83,2025-08-22 10:56:00,Like a Prayer,Michael Jackson,7930,6.73
51,2025-06-16 18:09:00,Stairway to Heaven,AC/DC,4745,4.37
673,2024-08-16 14:07:00,Back in Black,Madonna,5195,5.17
804,2024-09-07 23:27:00,Stairway to Heaven,Pink Floyd,2962,3.1
509,2025-03-26 04:46:00,With or Without You,Pink Floyd,3843,8.55
820,2024-02-18 03:44:00,Back in Black,Madonna,6259,5.75
28,2024-01-28 07:45:00,Billie Jean,Eagles,6795,7.24
310,2024-05-18 01:49:00,Smells Like Teen Spirit,Pink Floyd,7450,5.23
443,2024-04-24 13:34:00,Billie Jean,Nirvana,7433,9.94
664,2025-08-25 13:38:00,With or Without You,Led Zeppelin,6956,8.68
64,2024-11-14 22:37:00,Bohemian Rhapsody,Nirvana,4734,4.14
929,2024-03-02 23:17:00,Stairway to Heaven,Eagles,7766,4.19
907,2025-12-18 09:49:00,With or Without You,Nirvana,4080,4.78
91,2025-08-02 07:28:00,Bohemian Rhapsody,The Beatles,7578,5.6
39,2025-12-23 11:14:00,Stairway to Heaven,Michael Jackson,9803,2.59
875,2025-12-06 11:12:00,Bohemian Rhapsody,Led Zeppelin,1180,9.53
513,2024-04-11 05:10:00,Hey Jude,Madonna,7058,6.79
889,2025-03-01 14:12:00,Hotel California,Nirvana,5105,9.95
555,2024-09-06 00:27:00,Like a Prayer,AC/DC,6780,4.24
574,2025-07-26 11:34:00,Bohemian Rhapsody,The Beatles,7316,3.59
400,2024-10-01 00:30:00,Hotel California,U2,4782,6.66
725,2025-12-28 11:32:00,Bohemian Rhapsody,Eagles,1025,9.29
280,2024-06-15 18:50:00,Hey Jude,AC/DC,9361,7.6
961,2024-04-19 06:10:00,Hotel California,Queen,6561,5.62
39,2024-07-26 02:15:00,Bohemian Rhapsody,AC/DC,3057,9.29
192,2024-01-21 21:58:00,Stairway to Heaven,Pink Floyd,3702,8.27
26,2025-09-30 14:35:00,Back in Black,Madonna,2468,7.11
281,2024-02-10 18:04:00,Back in Black,Led Zeppelin,1196,2.65
877,2024-07-17 09:40:00,Hotel California,Michael Jackson,4949,3.73
853,2024-05-17 06:43:00,Hotel California,Queen,1969,4.79
744,2025-11-15 21:56:00,Billie Jean,Madonna,4222,7.37
605,2024-05-13 03:16:00,Stairway to Heaven,Pink Floyd,6859,6.28
596,2025-04-11 18:10:00,With or Without You,U2,8856,5.04
286,2024-08-31 04:42:00,Hotel California,Queen,1463,8.74
931,2024-09-26 23:43:00,Comfortably Numb,Michael Jackson,9794,5.63
107,2024-05-01 18:15:00,Back in Black,AC/DC,2570,3.84
114,2025-09-10 04:11:00,Billie Jean,Madonna,2143,3.89
929,2024-06-12 11:05:00,Stairway to Heaven,Nirvana,8530,2.79
789,2024-02-05 04:55:00,Bohemian Rhapsody,Nirvana,1987,3.83
765,2025-07-16 16:54:00,Stairway to Heaven,Nirvana,1581,9.17
983,2025-06-06 08:58:00,Bohemian Rhapsody,U2,4082,5.52
350,2024-09-24 05:04:00,Back in Black,Queen,5684,7.39
332,2024-04-25 19:19:00,Like a Prayer,AC/DC,4888,7.66
975,2024-05-14 03:43:00,Back in Black,Michael Jackson,1323,5.06
965,2024-01-14 23:32:00,Hotel California,Michael Jackson,1987,6.63
133,2025-12-23 16:56:00,Hotel California,Eagles,9006,4.47
839,2024-01-26 06:42:00,Like a Prayer,AC/DC,2620,5.29
848,2025-06-03 01:09:00,Hey Jude,Madonna,7323,6.28
456,2025-06-17 11:22:00,Hotel California,The Beatles,6891,6.3
572,2025-05-29 00:31:00,Hotel California,Led Zeppelin,1785,3.68
592,2024-03-13 01:19:00,Comfortably Numb,The Beatles,5415,4.87
877,2025-10-30 02:54:00,Hotel California,The Beatles,5656,7.15
622,2025-09-15 22:24:00,Billie Jean,Eagles,9530,7.06
794,2024-01-17 04:00:00,Back in Black,Eagles,9093,4.08
158,2024-08-22 22:19:00,Billie Jean,Eagles,1126,7.91
446,2024-03-09 11:18:00,Smells Like Teen Spirit,U2,8946,3.99
356,2024-07-07 22:39:00,Like a Prayer,Michael Jackson,9141,4.59
578,2025-02-14 10:45:00,Smells Like Teen Spirit,Pink Floyd,8815,7.42
189,2024-02-15 16:44:00,Bohemian Rhapsody,Pink Floyd,2661,3.61
753,2024-05-01 00:41:00,With or Without You,AC/DC,8536,3.4
648,2025-08-15 09:09:00,Like a Prayer,U2,2946,8.95
448,2025-10-17 11:33:00,Billie Jean,Nirvana,5634,6.84
81,2025-03-21 00:03:00,Hotel California,Madonna,9765,4.88
711,2025-01-16 16:28:00,With or Without You,Led Zeppelin,4103,4.6
30,2024-07-05 14:34:00,Stairway to Heaven,Nirvana,7275,5.53
835,2024-04-30 08:19:00,Like a Prayer,Madonna,8146,5.99
398,2024-09-10 20:58:00,Stairway to Heaven,Nirvana,7627,4.91
321,2025-08-02 05:28:00,Smells Like Teen Spirit,Queen,8688,7.61
271,2025-01-31 23:28:00,Back in Black,Madonna,5416,6.65
553,2024-01-09 13:27:00,Bohemian Rhapsody,U2,3515,5.08
508,2024-05-05 08:20:00,With or Without You,The Beatles,4389,3.24
896,2024-05-21 14:02:00,Smells Like Teen Spirit,Madonna,5418,5.25
815,2025-05-20 22:29:00,Bohemian Rhapsody,The Beatles,2618,9.82
321,2025-05-21 13:35:00,Hey Jude,Eagles,3779,8.09
629,2024-11-30 06:40:00,Smells Like Teen Spirit,Queen,7776,5.25
186,2025-11-13 04:33:00,Back in Black,Queen,1132,5.07
550,2025-08-01 03:24:00,Billie Jean,The Beatles,2037,4.49
805,2024-11-06 07:43:00,Billie Jean,Michael Jackson,1159,4.47
942,2024-04-09 18:55:00,Like a Prayer,Madonna,8264,9.56
314,2025-07-13 02:33:00,Stairway to Heaven,The Beatles,6009,3.32
426,2025-01-09 10:20:00,With or Without You,U2,3366,2.51
324,2025-08-15 10:09:00,Comfortably Numb,Led Zeppelin,7536,8.78
922,2024-01-04 18:08:00,With or Without You,The Beatles,5429,6.14
978,2024-06-01 04:23:00,Back in Black,Queen,5993,2.96
106,2025-03-02 18:46:00,Billie Jean,Madonna,1149,9.2
411,2024-03-26 08:37:00,Hey Jude,Nirvana,5457,7.49
131,2025-02-09 11:03:00,Smells Like Teen Spirit,Queen,7426,8.12
841,2025-07-02 17:48:00,Comfortably Numb,Nirvana,7982,6.46
612,2024-06-09 05:49:00,Hotel California,Pink Floyd,2832,9.44
82,2025-11-03 08:23:00,Smells Like Teen Spirit,U2,4741,7.7
609,2025-09-24 18:25:00,Smells Like Teen Spirit,Led Zeppelin,7927,9.61
362,2024-04-12 18:30:00,Smells Like Teen Spirit,Led Zeppelin,4537,3.08
196,2024-07-12 23:29:00,Hotel California,Queen,1651,7.59
691,2024-09-15 20:56:00,Billie Jean,The Beatles,8534,9.84
271,2025-04-26 19:08:00,Back in Black,Nirvana,4979,9.5
980,2025-05-09 23:02:00,Hotel California,Eagles,8367,3.4
287,2024-06-26 17:46:00,Bohemian Rhapsody,Nirvana,9354,9.23
610,2024-09-09 23:09:00,Smells Like Teen Spirit,The Beatles,1612,8.67
281,2024-05-07 02:09:00,Like a Prayer,Led Zeppelin,3464,8.53
53,2025-01-12 04:23:00,Bohemian Rhapsody,Eagles,1816,7.59
117,2025-04-01 04:25:00,Billie Jean,Nirvana,1469,3.62
733,2024-05-30 21:10:00,Stairway to Heaven,AC/DC,8093,2.91
657,2025-12-09 02:11:00,Billie Jean,Pink Floyd,9045,4.79
823,2025-10-20 16:35:00,With or Without You,The Beatles,4673,5.93
535,2024-10-28 00:01:00,Billie Jean,Nirvana,5277,5.78
895,2025-11-24 13:52:00,With or Without You,Madonna,1734,8.04
44,2024-05-27 16:18:00,Billie Jean,Queen,5655,3.77
672,2024-09-21 11:04:00,With or Without You,Queen,9910,7.37
99,2024-12-29 04:11:00,Hotel California,Michael Jackson,2309,8.46
794,2024-05-02 06:43:00,Billie Jean,Led Zeppelin,1780,9.94
31,2025-03-07 05:52:00,Stairway to Heaven,Michael Jackson,8445,2.9
755,2024-03-04 23:16:00,With or Without You,U2,9719,7.36
914,2025-04-20 03:38:00,With or Without You,Nirvana,8940,5.86
849,2025-11-24 19:25:00,Smells Like Teen Spirit,Madonna,2576,2.99
773,2025-10-09 07:02:00,Hey Jude,U2,9776,3.98
999,2024-07-30 05:08:00,Hey Jude,Nirvana,2941,3.29
840,2025-08-30 14:57:00,Billie Jean,AC/DC,8634,8.43
161,2025-05-10 17:36:00,Like a Prayer,Pink Floyd,3417,8.5
789,2025-02-26 13:36:00,Bohemian Rhapsody,Eagles,5093,4.71
240,2025-10-02 20:24:00,With or Without You,Nirvana,7702,6.44
636,2024-05-03 08:11:00,Hey Jude,U2,4813,5.36
860,2025-02-19 18:00:00,Comfortably Numb,AC/DC,4713,8.29
975,2024-11-02 07:28:00,Bohemian Rhapsody,Nirvana,3729,4.22
455,2025-12-05 00:47:00,Bohemian Rhapsody,U2,5539,8.45
183,2024-12-04 05:40:00,Hotel California,U2,8167,2.65
482,2025-06-16 00:31:00,With or Without You,Queen,7216,9.31
286,2025-07-12 04:35:00,Smells Like Teen Spirit,AC/DC,7104,9.85
17,2024-05-14 07:36:00,Hotel California,Eagles,6482,9.8
616,2025-10-19 00:36:00,Like a Prayer,Michael Jackson,2260,6.3
355,2025-12-01 23:26:00,Back in Black,Queen,5754,4.34
999,2025-09-16 23:42:00,Stairway to Heaven,Nirvana,8776,4.28
912,2024-04-17 16:51:00,With or Without You,U2,1722,2.7
400,2024-07-29 01:44:00,Stairway to Heaven,Michael Jackson,6531,4.2
58,2025-11-21 16:46:00,Comfortably Numb,AC/DC,6091,9.56
227,2025-12-04 15:19:00,Comfortably Numb,AC/DC,5005,4.8
171,2024-08-04 17:18:00,Smells Like Teen Spirit,The Beatles,4262,3.96
735,2025-06-12 05:39:00,Back in Black,Pink Floyd,8236,3.78
429,2024-07-31 15:45:00,Smells Like Teen Spirit,Eagles,3100,7.74
620,2024-02-20 06:10:00,Back in Black,The Beatles,4006,5.94
391,2024-11-19 04:08:00,With or Without You,Eagles,4758,4.45
881,2025-06-08 07:15:00,Stairway to Heaven,Eagles,5463,3.72
414,2025-05-01 21:12:00,Comfortably Numb,U2,8910,3.16
206,2024-07-04 11:49:00,With or Without You,Madonna,8610,3.47
672,2025-08-05 06:08:00,Like a Prayer,Led Zeppelin,2039,6.99
610,2025-05-22 14:03:00,Back in Black,The Beatles,9138,7.88
198,2024-10-31 00:05:00,Hotel California,Pink Floyd,5196,9.15
339,2024-03-22 04:02:00,Stairway to Heaven,U2,1203,9.0
340,2024-03-09 23:50:00,Back in Black,Michael Jackson,9698,5.94
48,2024-04-25 09:26:00,Bohemian Rhapsody,Madonna,5725,4.43
647,2024-01-23 20:03:00,Back in Black,Led Zeppelin,4199,9.61
304,2025-03-13 21:43:00,Back in Black,Madonna,7636,5.27
608,2024-08-15 11:23:00,Comfortably Numb,Eagles,9137,5.42
586,2024-05-30 12:20:00,Hotel California,The Beatles,7620,6.75
873,2025-11-06 23:03:00,Stairway to Heaven,The Beatles,6858,8.76
287,2024-06-27 02:26:00,Stairway to Heaven,Madonna,6246,8.33
350,2024-11-25 00:12:00,Hotel California,Nirvana,7108,2.8
659,2025-04-15 07:43:00,Like a Prayer,Queen,8596,3.59
716,2025-02-25 15:38:00,Hey Jude,Madonna,3523,7.1
876,2025-02-19 14:34:00,Comfortably Numb,Michael Jackson,9810,4.02
243,2025-08-26 06:06:00,Stairway to Heaven,Michael Jackson,6599,2.69
699,2025-01-21 00:01:00,Stairway to Heaven,Led Zeppelin,2104,4.35
310,2024-08-15 01:11:00,Back in Black,Nirvana,4531,9.59
14,2025-09-29 23:19:00,Bohemian Rhapsody,AC/DC,1928,7.55
431,2024-08-08 10:33:00,Hey Jude,Pink Floyd,6060,4.74
975,2025-12-05 14:14:00,Hotel California,Nirvana,9953,6.4
782,2024-02-17 09:54:00,Hotel California,Pink Floyd,8638,2.92
700,2025-07-22 11:14:00,Hotel California,U2,6147,8.98
519,2024-03-22 18:36:00,Back in Black,U2,5915,3.81
214,2024-09-30 09:41:00,Like a Prayer,U2,4409,2.84
212,2024-06-23 20:46:00,With or Without You,Queen,5021,9.86
498,2025-09-20 07:27:00,Back in Black,Madonna,6410,7.8
572,2025-04-21 20:33:00,Smells Like Teen Spirit,Led Zeppelin,5332,6.35
761,2024-05-26 10:08:00,Stairway to Heaven,Eagles,3375,7.47
183,2025-02-24 08:57:00,Hotel California,Led Zeppelin,5534,4.92
647,2024-07-10 01:22:00,Hey Jude,Madonna,9975,3.42
71,2025-10-24 06:06:00,Comfortably Numb,Madonna,4092,8.77
713,2024-09-04 13:44:00,Hotel California,Madonna,4907,6.49
106,2025-05-09 02:07:00,Comfortably Numb,AC/DC,1826,9.5
27,2025-12-01 21:19:00,Billie Jean,U2,7550,5.09
112,2024-12-18 02:10:00,Smells Like Teen Spirit,Michael Jackson,6793,4.14
988,2024-08-22 05:35:00,Stairway to Heaven,Nirvana,5336,8.39
47,2025-05-11 08:14:00,Hey Jude,Michael Jackson,3838,7.35
707,2025-09-12 07:17:00,With or Without You,Madonna,6317,3.57
830,2024-08-30 14:29:00,Hotel California,Madonna,7386,6.31
693,2025-09-09 23:05:00,Billie Jean,Madonna,7001,8.68
685,2024-12-05 03:30:00,Comfortably Numb,Pink Floyd,7276,4.09
116,2025-04-23 02:14:00,Smells Like Teen Spirit,Nirvana,2056,6.46
682,2024-07-22 10:14:00,Back in Black,Madonna,1814,7.8
31,2024-11-23 23:56:00,Bohemian Rhapsody,Madonna,2133,3.86
307,2024-11-27 18:56:00,Hey Jude,AC/DC,4058,7.44
723,2025-10-12 16:42:00,Bohemian Rhapsody,The Beatles,8809,8.53
711,2024-09-30 06:26:00,Back in Black,Michael Jackson,2832,3.57
566,2025-05-11 07:00:00,Billie Jean,Pink Floyd,3124,5.92
22,2025-12-19 20:22:00,Stairway to Heaven,Madonna,4823,5.51
20,2024-08-07 11:01:00,Back in Black,AC/DC,3448,7.64
870,2024-12-17 13:39:00,Hotel California,AC/DC,7000,3.13
381,2024-02-03 21:33:00,Comfortably Numb,Queen,1898,2.82
573,2025-07-18 17:30:00,Back in Black,Michael Jackson,8246,5.28
172,2025-03-14 15:49:00,Comfortably Numb,Madonna,5745,5.22
638,2024-05-18 06:36:00,Hey Jude,Madonna,6362,5.27
293,2025-07-20 07:47:00,Comfortably Numb,AC/DC,3247,6.76
269,2024-08-25 10:20:00,Smells Like Teen Spirit,Pink Floyd,9460,6.56
914,2025-08-27 14:03:00,Billie Jean,Nirvana,7374,6.87
