2024-03-30,Keyboard,4047.21,Mumbai,CUST00111,1
2024-12-19,Printer,4241.94,Chennai,CUST00026,1
2024-02-21,Keyboard,2796.75,Bangalore,CUST00291,3
2024-06-05,Keyboard,312.46,Chennai,CUST00516,1
2024-11-25,Mouse,1272.92,Mumbai,CUST00686,2
2024-05-28,Keyboard,2135.84,Chennai,CUST00235,2
2024-04-27,Monitor,1756.78,Mumbai,CUST00634,4
2024-10-01,Webcam,1992.07,Delhi,CUST00010,5
2024-06-06,Keyboard,1980.42,Chennai,CUST00477,4
2024-04-26,Monitor,1853.55,Hyderabad,CUST00844,3
2024-11-17,Monitor,1495.12,Mumbai,CUST00624,2
2024-11-24,Scanner,3679.05,Mumbai,CUST00651,1
2024-08-05,Monitor,3442.0,Mumbai,CUST00248,5
2024-01-17,Scanner,4204.54,Delhi,CUST00487,4
2024-06-05,Laptop,2898.34,Kolkata,CUST00631,3
2024-11-01,Keyboard,748.59,Hyderabad,CUST00931,3
2024-03-07,Mouse,1839.76,Chennai,CUST00517,3
2024-07-26,Laptop,3389.83,Hyderabad,CUST00239,5
2024-08-13,Keyboard,374.75,Pune,CUST00941,5
2024-04-03,Printer,3531.07,Chennai,CUST00384,4
2024-03-11,Monitor,4130.02,Chennai,CUST00600,3
2024-06-09,Scanner,2352.51,Pune,CUST00428,2
2024-08-19,Scanner,647.84,Delhi,CUST00823,2
2024-08-29,Laptop,124.37,Hyderabad,CUST00425,1
2024-08-11,Webcam,496.79,Mumbai,CUST00433,3
2024-08-19,Scanner,920.81,Delhi,CUST00377,1
2024-02-24,Keyboard,3789.78,Pune,CUST00147,3
2024-01-31,Scanner,1115.18,Chennai,CUST00032,3
2024-05-08,Mouse,4001.52,Hyderabad,CUST00181,3
2024-07-22,Laptop,3878.48,Pune,CUST00201,4
2024-07-31,Webcam,2738.7,Chennai,CUST00265,1
2024-04-01,Mouse,4575.66,Kolkata,CUST00623,2
2024-03-24,Scanner,325.44,Chennai,CUST00724,3
2024-07-15,Printer,4285.39,Delhi,CUST00750,2
2024-02-17,Headphones,776.25,Ahmedabad,CUST00435,1
2024-07-14,Mouse,2225.95,Delhi,CUST00752,5
2024-12-22,Webcam,1945.06,Chennai,CUST00795,2
2024-08-18,Monitor,910.69,Bangalore,CUST00172,1
2024-12-27,Mouse,3930.11,Hyderabad,CUST00966,1
2024-07-30,Printer,919.44,Ahmedabad,CUST00064,4
2024-12-27,Mouse,2633.75,Chennai,CUST00420,3
2024-04-20,Headphones,1557.03,Hyderabad,CUST00632,4
2024-07-18,Headphones,1876.78,Chennai,CUST00041,5
2024-06-11,Mouse,1830.33,Pune,CUST00309,2
2024-12-26,Mouse,4452.67,Delhi,CUST00118,3
2024-09-15,Laptop,535.01,Chennai,CUST00712,5
2024-04-22,Laptop,1862.44,Bangalore,CUST00810,1
2024-01-11,Keyboard,2286.42,Kolkata,CUST00754,2
2024-05-25,Printer,677.44,Kolkata,CUST00945,5
2024-12-10,Mouse,906.53,Ahmedabad,CUST00756,3
2024-05-16,Laptop,3884.78,Chennai,CUST00040,1
2024-02-28,Monitor,643.56,Delhi,CUST00150,3
2024-10-31,Mouse,4422.09,Delhi,CUST00888,5
2024-04-06,Laptop,3574.27,Bangalore,CUST00459,2
2024-08-06,Webcam,1680.52,Mumbai,CUST00664,1
2024-06-28,Printer,1569.28,Ahmedabad,CUST00979,2
2024-05-25,Printer,1525.95,Pune,CUST00166,2
2024-01-26,Printer,3341.51,Chennai,CUST00141,3
2024-12-13,Mouse,3434.03,Chennai,CUST00810,2
2024-10-11,Scanner,2166.44,Kolkata,CUST00525,1
2024-12-20,Mouse,4256.99,Mumbai,CUST00740,5
2024-02-01,Webcam,1532.33,Kolkata,CUST00437,5
2024-08-14,Mouse,748.25,Pune,CUST00315,1
2024-01-15,Webcam,4951.62,Bangalore,CUST00506,5
2024-06-07,Webcam,2461.54,Pune,CUST00871,1
2024-10-13,Monitor,2702.05,Kolkata,CUST00521,3
2024-07-07,Headphones,2374.61,Ahmedabad,CUST00370,5
2024-04-03,Headphones,4968.4,Bangalore,CUST00073,5
2024-10-07,Scanner,1607.97,Delhi,CUST00264,4
2024-12-21,Webcam,844.21,Delhi,CUST00692,1
2024-11-24,Laptop,876.2,Pune,CUST00084,4
2024-02-28,Headphones,968.89,Hyderabad,CUST00049,3
2024-05-14,Scanner,2124.23,Kolkata,CUST00833,4
2024-04-23,Monitor,3593.37,Chennai,CUST00229,2
2024-04-22,Scanner,326.0,Ahmedabad,CUST00398,5
2024-01-16,Webcam,473.93,Kolkata,CUST00800,5
2024-07-08,Scanner,2360.34,Hyderabad,CUST00538,3
2024-02-12,Keyboard,661.51,Kolkata,CUST00146,3
2024-07-05,Monitor,1439.1,Ahmedabad,CUST00944,1
2024-04-25,Keyboard,4107.98,Delhi,CUST00309,3
2024-10-27,Scanner,4154.61,Bangalore,CUST00204,2
2024-03-08,Mouse,2442.24,Bangalore,CUST00045,2
2024-04-29,Scanner,2971.66,Chennai,CUST00585,3
2024-03-03,Printer,576.88,Bangalore,CUST00964,4
2024-01-26,Monitor,2558.05,Mumbai,CUST00409,5
2024-12-25,Laptop,975.85,Delhi,CUST00518,2
2024-03-07,Webcam,174.96,Kolkata,CUST00211,5
2024-07-03,Headphones,1858.44,Bangalore,CUST00633,3
2024-02-14,Keyboard,3144.72,Pune,CUST00924,4
2024-12-13,Scanner,1287.1,Ahmedabad,CUST00917,1
2024-10-07,Mouse,236.38,Pune,CUST00671,5
2024-03-16,Monitor,1876.7,Pune,CUST00295,4
2024-11-26,Webcam,4738.08,Chennai,CUST00956,3
2024-04-20,Scanner,1593.55,Kolkata,CUST00858,2
2024-09-27,Monitor,3130.59,Pune,CUST00194,4
2024-06-29,Scanner,4973.89,Pune,CUST00678,4
2024-01-17,Laptop,1004.73,Ahmedabad,CUST00104,2
2024-09-17,Headphones,3397.93,Mumbai,CUST00603,4
2024-12-18,Headphones,2237.1,Ahmedabad,CUST00384,2
2024-11-17,Monitor,908.66,Pune,CUST00171,2
2024-07-13,Mouse,335.45,Hyderabad,CUST00232,1
2024-06-21,Mouse,3151.11,Delhi,CUST00389,5
2024-04-15,Scanner,3382.82,Delhi,CUST00518,3
2024-06-27,Monitor,3738.88,Bangalore,CUST00208,3
2024-05-31,Keyboard,2530.28,Pune,CUST00354,1
2024-03-27,Laptop,1021.58,Pune,CUST00853,5
2024-05-27,Printer,3660.47,Ahmedabad,CUST00295,4
2024-03-26,Headphones,4052.31,Bangalore,CUST00477,1
2024-10-20,Laptop,2177.75,Delhi,CUST00285,4
2024-10-26,Mouse,289.34,Bangalore,CUST00784,3
2024-12-31,Monitor,1992.36,Pune,CUST00537,5
2024-01-15,Scanner,775.15,Pune,CUST00251,2
2024-04-19,Scanner,4045.89,Bangalore,CUST00081,3
2024-09-06,Mouse,3256.41,Delhi,CUST00323,2
2024-06-15,Headphones,3393.18,Pune,CUST00193,4
2024-11-10,Headphones,2441.98,Ahmedabad,CUST00871,1
2024-04-05,Mouse,4114.08,Mumbai,CUST00803,5
2024-03-02,Printer,1088.5,Pune,CUST00595,5
2024-08-03,Keyboard,287.01,Bangalore,CUST00563,1
2024-01-08,Headphones,1624.81,Hyderabad,CUST00366,1
2024-03-14,Laptop,1108.3,Chennai,CUST00682,1
2024-06-10,Printer,1226.36,Ahmedabad,CUST00759,1
2024-12-05,Keyboard,3539.02,Hyderabad,CUST00279,3
2024-06-20,Printer,2407.61,Bangalore,CUST00199,1
2024-07-06,Webcam,3256.19,Hyderabad,CUST00357,3
2024-04-06,Printer,4155.36,Bangalore,CUST00228,2
2024-03-25,Printer,4290.98,Ahmedabad,CUST00923,4
2024-03-26,Monitor,311.63,Mumbai,CUST00931,2
2024-10-01,Laptop,3134.16,Hyderabad,CUST00235,2
2024-02-18,Keyboard,1755.16,Chennai,CUST00923,1
2024-12-16,Printer,1068.57,Delhi,CUST00266,3
2024-06-23,Keyboard,1386.88,Mumbai,CUST00950,5
2024-08-09,Scanner,1417.91,Chennai,CUST00682,5
2024-05-27,Mouse,586.11,Kolkata,CUST00754,4
2024-06-18,Keyboard,1426.0,Pune,CUST00857,1
2024-10-17,Keyboard,1236.9,Kolkata,CUST00758,3
2024-09-05,Webcam,3889.82,Hyderabad,CUST00199,5
2024-11-11,Webcam,2232.19,Kolkata,CUST00974,1
2024-11-11,Keyboard,2638.6,Bangalore,CUST00700,2
2024-10-05,Keyboard,3850.82,Pune,CUST00271,4
2024-12-24,Printer,345.29,Pune,CUST00798,5
2024-04-02,Mouse,1393.78,Pune,CUST00887,5
2024-03-04,Laptop,1295.17,Bangalore,CUST00450,1
2024-06-14,Scanner,3530.0,Chennai,CUST00384,3
2024-10-06,Monitor,3065.65,Pune,CUST00509,3
2024-04-08,Headphones,3440.5,Hyderabad,CUST00582,2
2024-03-17,Scanner,1329.48,Mumbai,CUST00256,1
2024-12-11,Scanner,1188.39,Delhi,CUST00304,1
2024-10-09,Headphones,492.26,Mumbai,CUST00453,2
2024-08-10,Headphones,1634.19,Ahmedabad,CUST00879,1
2024-09-03,Mouse,3200.36,Ahmedabad,CUST00051,3
2024-01-30,Mouse,1742.09,Delhi,CUST00837,1
2024-07-21,Keyboard,423.58,Chennai,CUST00775,2
2024-08-11,Monitor,1512.68,Hyderabad,CUST00243,3
2024-03-28,Webcam,2398.57,Pune,CUST00960,2
2024-02-26,Mouse,3223.77,Chennai,CUST00085,3
2024-02-29,Mouse,2107.65,Mumbai,CUST00372,1
2024-05-05,Scanner,247.19,Bangalore,CUST00132,3
2024-03-21,Laptop,2474.87,Bangalore,CUST00157,2
2024-12-11,Monitor,950.92,Bangalore,CUST00600,1
2024-09-21,Scanner,3514.3,Chennai,CUST00015,2
2024-11-10,Laptop,1045.92,Hyderabad,CUST00540,1
2024-09-25,Monitor,146.15,Chennai,CUST00811,3
2024-04-07,Scanner,238.22,Bangalore,CUST00219,5
2024-09-17,Mouse,364.88,Chennai,CUST00764,5
2024-11-07,Monitor,4493.71,Chennai,CUST00948,1
2024-03-03,Keyboard,2248.89,Mumbai,CUST00817,3
2024-06-09,Mouse,3926.25,Mumbai,CUST00118,1
2024-04-09,Laptop,3809.28,Delhi,CUST00383,3
2024-03-05,Mouse,2500.83,Pune,CUST00529,1
2024-11-16,Keyboard,1167.98,Bangalore,CUST00947,4
2024-12-19,Printer,4533.64,Ahmedabad,CUST00712,5
2024-12-15,Printer,1439.08,Pune,CUST00659,1
2024-11-12,Printer,732.3,Kolkata,CUST00241,1
2024-03-30,Mouse,1081.8,Hyderabad,CUST00550,4
2024-09-10,Laptop,1288.78,Hyderabad,CUST00839,1
2024-10-02,Scanner,1590.36,Kolkata,CUST00501,1
2024-02-27,Headphones,4335.93,Kolkata,CUST00479,2
2024-01-22,Monitor,4204.0,Ahmedabad,CUST00926,2
2024-04-07,Mouse,4931.24,Hyderabad,CUST00074,5
2024-01-09,Scanner,3413.86,Ahmedabad,CUST00125,4
2024-06-29,Webcam,2435.48,Pune,CUST00381,5
2024-03-24,Printer,4203.63,Hyderabad,CUST00289,3
2024-05-08,Keyboard,2789.78,Pune,CUST00831,5
2024-08-30,Monitor,3065.23,Pune,CUST00440,4
2024-11-01,Monitor,2644.86,Chennai,CUST00285,1
2024-08-15,Mouse,4733.28,Chennai,CUST00612,4
2024-01-22,Webcam,4597.18,Mumbai,CUST00532,1
2024-10-21,Webcam,3213.73,Kolkata,CUST00530,3
2024-07-31,Printer,4335.19,Chennai,CUST00529,4
2024-09-24,Monitor,2165.66,Chennai,CUST00925,2
2024-08-25,Laptop,2284.75,Ahmedabad,CUST00905,1
2024-01-22,Monitor,674.82,Pune,CUST00195,1
2024-08-22,Monitor,322.06,Ahmedabad,CUST00534,2
2024-07-31,Scanner,2831.02,Kolkata,CUST00052,4
2024-10-12,Webcam,4435.64,Kolkata,CUST00588,3
2024-03-23,Mouse,3738.74,Chennai,CUST00872,4
2024-01-07,Laptop,2382.85,Ahmedabad,CUST00701,5
2024-02-16,Laptop,307.44,Delhi,CUST00954,5
2024-06-30,Webcam,2322.85,Pune,CUST00165,2
2024-08-17,Laptop,2019.87,Ahmedabad,CUST00225,3
2024-04-06,Headphones,485.01,Pune,CUST00059,2
2024-02-18,Laptop,2634.27,Kolkata,CUST00586,3
2024-07-03,Keyboard,4540.7,Kolkata,CUST00796,2
2024-07-05,Laptop,4552.35,Kolkata,CUST00309,2
2024-07-18,Webcam,3348.17,Kolkata,CUST00892,5
2024-12-06,Monitor,2366.84,Ahmedabad,CUST00738,3
2024-03-11,Webcam,2806.69,Bangalore,CUST00897,5
2024-04-20,Mouse,1416.84,Mumbai,CUST00558,5
2024-02-13,Monitor,3727.18,Bangalore,CUST00497,5
2024-06-26,Monitor,2136.0,Kolkata,CUST00204,5
2024-03-25,Webcam,1249.68,Chennai,CUST00648,3
2024-04-23,Monitor,3844.58,Delhi,CUST00371,3
2024-01-31,Mouse,4624.9,Hyderabad,CUST00542,2
2024-05-14,Keyboard,3713.93,Mumbai,CUST00910,5
2024-06-03,Webcam,360.7,Delhi,CUST00374,4
2024-01-06,Laptop,1933.91,Chennai,CUST00201,1
2024-04-15,Webcam,4084.6,Bangalore,CUST00421,2
2024-02-18,Webcam,1238.04,Pune,CUST00773,2
2024-03-04,Keyboard,1068.23,Ahmedabad,CUST00358,3
2024-10-30,Printer,3986.97,Hyderabad,CUST00677,3
2024-06-19,Webcam,1908.06,Kolkata,CUST00169,2
2024-03-27,Scanner,2762.13,Mumbai,CUST00480,4
2024-06-06,Printer,816.89,Hyderabad,CUST00189,3
2024-04-13,Mouse,4431.17,Kolkata,CUST00707,3
2024-04-09,Headphones,3161.21,Hyderabad,CUST00795,3
2024-04-06,Scanner,3585.81,Ahmedabad,CUST00591,1
2024-07-08,Printer,590.08,Hyderabad,CUST00228,1
2024-08-17,Printer,4676.23,Mumbai,CUST00140,5
2024-05-13,Keyboard,4180.97,Bangalore,CUST00681,2
2024-03-30,Printer,3442.84,Mumbai,CUST00850,1
2024-09-10,Keyboard,4109.16,Ahmedabad,CUST00963,2
2024-01-17,Mouse,902.21,Bangalore,CUST00138,5
2024-10-15,Mouse,2470.83,Pune,CUST00046,1
2024-09-27,Headphones,4470.52,Delhi,CUST00209,1
2024-03-27,Monitor,909.3,Delhi,CUST00356,5
2024-03-05,Scanner,3858.51,Ahmedabad,CUST00410,3
2024-02-12,Headphones,3431.39,Mumbai,CUST00259,1
2024-04-29,Printer,4765.26,Pune,CUST00050,2
2024-03-16,Monitor,3369.98,Delhi,CUST00726,1
2024-11-14,Webcam,2343.91,Mumbai,CUST00507,2
2024-10-27,Webcam,3656.73,Chennai,CUST00362,1
2024-04-19,Mouse,296.99,Bangalore,CUST00770,1
2024-06-22,Scanner,1508.35,Mumbai,CUST00604,4
2024-01-14,Monitor,1531.61,Hyderabad,CUST00609,1
2024-08-02,Printer,3131.1,Kolkata,CUST00157,4
2024-01-29,Scanner,129.37,Pune,CUST00779,1
2024-01-27,Monitor,3610.28,Chennai,CUST00534,1
2024-01-23,Monitor,618.84,Bangalore,CUST00894,3
2024-05-15,Scanner,1433.95,Delhi,CUST00021,2
2024-09-12,Headphones,128.43,Hyderabad,CUST00164,5
2024-03-28,Headphones,123.54,Bangalore,CUST00478,1
2024-07-25,Keyboard,3634.72,Mumbai,CUST00054,4
2024-01-22,Laptop,1413.44,Delhi,CUST00017,2
2024-01-03,Laptop,1801.51,Kolkata,CUST00101,5
2024-05-05,Headphones,762.04,Pune,CUST00046,4
2024-06-09,Scanner,4304.55,Hyderabad,CUST00843,1
2024-01-11,Headphones,3392.97,Kolkata,CUST00082,2
2024-04-14,Keyboard,2636.4,Bangalore,CUST00833,5
2024-01-09,Printer,909.98,Pune,CUST00670,4
2024-02-24,Webcam,576.42,Kolkata,CUST00389,3
2024-11-01,Printer,1160.24,Delhi,CUST00857,1
2024-03-19,Laptop,860.63,Mumbai,CUST00424,2
2024-05-16,Webcam,1210.22,Bangalore,CUST00802,2
2024-02-27,Monitor,706.2,Ahmedabad,CUST00571,3
2024-09-16,Laptop,3826.29,Kolkata,CUST00789,3
2024-02-18,Keyboard,187.25,Kolkata,CUST00335,3
2024-06-02,Webcam,1028.2,Pune,CUST00457,5
2024-06-24,Monitor,3207.49,Bangalore,CUST00672,1
2024-10-28,Webcam,1298.94,Delhi,CUST00528,2
2024-04-30,Printer,4834.91,Kolkata,CUST00986,2
2024-08-30,Webcam,4875.01,Delhi,CUST00468,5
2024-03-20,Headphones,2740.19,Kolkata,CUST00844,3
2024-08-16,Monitor,1560.64,Mumbai,CUST00666,5
2024-02-03,Keyboard,3256.55,Mumbai,CUST00715,2
2024-06-17,Laptop,2331.69,Mumbai,CUST00276,4
2024-10-30,Scanner,4352.16,Bangalore,CUST00791,3
2024-06-01,Mouse,2497.34,Pune,CUST00828,1
2024-07-18,Headphones,4181.05,Delhi,CUST00040,4
2024-05-20,Laptop,1618.27,Ahmedabad,CUST00859,2
2024-06-16,Webcam,4684.5,Kolkata,CUST00239,2
2024-08-10,Keyboard,4885.31,Ahmedabad,CUST00986,3
2024-05-29,Scanner,3003.81,Mumbai,CUST00876,1
2024-01-30,Scanner,3310.69,Hyderabad,CUST00387,5
2024-09-05,Keyboard,1232.43,Bangalore,CUST00550,1
2024-10-14,Headphones,289.98,Delhi,CUST00429,5
2024-12-01,Headphones,2836.15,Delhi,CUST00740,2
2024-03-02,Mouse,546.11,Hyderabad,CUST00991,1
2024-08-24,Monitor,2421.71,Mumbai,CUST00029,1
2024-12-31,Headphones,4967.84,Bangalore,CUST00751,2
2024-09-29,Headphones,620.42,Ahmedabad,CUST00066,2
2024-01-21,Laptop,727.22,Bangalore,CUST00432,4
2024-05-25,Headphones,3565.24,Chennai,CUST00284,5
2024-12-16,Headphones,3104.06,Kolkata,CUST00947,5
2024-03-12,Scanner,1581.84,Pune,CUST00353,3
2024-09-07,Headphones,3082.93,Ahmedabad,CUST00170,2
2024-12-09,Mouse,3588.24,Delhi,CUST00295,5
2024-08-24,Scanner,1488.31,Mumbai,CUST00075,4
2024-07-29,Monitor,1044.07,Mumbai,CUST00934,2
2024-11-26,Headphones,1427.24,Hyderabad,CUST00406,4
2024-02-22,Scanner,2184.32,Kolkata,CUST00136,5
2024-07-19,Monitor,4374.26,Kolkata,CUST00216,1
2024-05-01,Mouse,4519.86,Pune,CUST00016,1
2024-07-23,Webcam,4595.19,Bangalore,CUST00884,3
2024-11-14,Mouse,4486.55,Bangalore,CUST00487,4
2024-01-21,Scanner,2859.99,Hyderabad,CUST00073,1
2024-08-19,Scanner,776.6,Hyderabad,CUST00120,1
2024-04-20,Scanner,3556.01,Kolkata,CUST00223,5
2024-05-14,Printer,2880.43,Hyderabad,CUST00075,4
2024-07-01,Laptop,4868.07,Delhi,CUST00950,5
2024-01-26,Laptop,4122.35,Ahmedabad,CUST00767,4
2024-10-29,Printer,4787.44,Mumbai,CUST00234,2
2024-10-05,Laptop,1977.66,Pune,CUST00433,5
2024-07-14,Printer,2330.77,Delhi,CUST00600,2
2024-11-22,Headphones,4371.48,Mumbai,CUST00815,5
2024-07-24,Laptop,3031.98,Bangalore,CUST00186,5
2024-02-12,Monitor,3063.1,Mumbai,CUST00258,1
2024-02-27,Webcam,2237.59,Pune,CUST00624,3
2024-05-13,Monitor,1489.22,Mumbai,CUST00508,4
2024-08-29,Webcam,2922.28,Hyderabad,CUST00953,1
2024-07-21,Mouse,137.42,Hyderabad,CUST00602,2
2024-01-15,Webcam,4651.93,Ahmedabad,CUST00206,5
2024-06-27,Mouse,2733.85,Delhi,CUST00076,4
2024-10-25,Keyboard,3286.23,Ahmedabad,CUST00020,1
2024-12-21,Printer,1332.88,Kolkata,CUST00203,2
2024-08-31,Scanner,1187.7,Chennai,CUST00113,5
2024-06-20,Printer,3830.39,Mumbai,CUST00073,2
2024-10-30,Scanner,4911.25,Kolkata,CUST00344,4
2024-08-17,Laptop,4883.57,Hyderabad,CUST00999,3
2024-09-10,Keyboard,983.69,Ahmedabad,CUST00863,1
2024-05-15,Mouse,3019.98,Ahmedabad,CUST00891,2
2024-05-02,Mouse,2933.14,Delhi,CUST00262,3
2024-04-21,Keyboard,4722.25,Ahmedabad,CUST00760,2
2024-02-25,Keyboard,3325.06,Pune,CUST00856,1
2024-11-26,Webcam,2413.65,Ahmedabad,CUST00125,2
2024-06-01,Headphones,1774.46,Hyderabad,CUST00787,1
2024-07-05,Monitor,1522.97,Kolkata,CUST00828,3
2024-08-26,Printer,1658.42,Hyderabad,CUST00109,4
2024-05-14,Webcam,3085.69,Mumbai,CUST00273,3
2024-04-17,Webcam,4570.68,Kolkata,CUST00572,4
2024-03-17,Printer,4882.55,Hyderabad,CUST00396,4
2024-05-14,Laptop,3743.31,Chennai,CUST00030,4
2024-03-30,Laptop,2627.75,Pune,CUST00196,1
2024-08-30,Monitor,2368.17,Bangalore,CUST00746,2
2024-06-20,Webcam,2635.26,Bangalore,CUST00788,2
2024-06-08,Scanner,2535.59,Mumbai,CUST00618,5
2024-09-13,Keyboard,1870.72,Mumbai,CUST00875,4
2024-02-29,Monitor,884.34,Bangalore,CUST00329,5
2024-11-20,Webcam,4452.4,Hyderabad,CUST00170,3
2024-05-06,Scanner,1017.96,Hyderabad,CUST00910,3
2024-08-20,Webcam,2241.07,Kolkata,CUST00604,4
2024-07-15,Printer,4557.25,Kolkata,CUST00175,2
2024-10-24,Keyboard,4371.31,Chennai,CUST00237,1
2024-11-14,Mouse,3576.33,Bangalore,CUST00438,4
2024-06-11,Webcam,3391.64,Kolkata,CUST00392,1
2024-03-05,Headphones,3727.89,Kolkata,CUST00286,5
2024-04-28,Webcam,4930.52,Chennai,CUST00472,1
2024-05-24,Headphones,4676.77,Kolkata,CUST00445,3
2024-07-01,Monitor,3384.76,Mumbai,CUST00836,4
2024-06-24,Printer,3531.77,Pune,CUST00257,1
2024-04-02,Keyboard,2998.13,Ahmedabad,CUST00518,5
2024-10-09,Scanner,4246.57,Kolkata,CUST00968,4
2024-04-14,Mouse,4344.87,Mumbai,CUST00453,1
2024-12-21,Keyboard,1112.87,Pune,CUST00888,5
2024-11-17,Webcam,1072.78,Delhi,CUST00871,3
2024-04-18,Scanner,2522.06,Delhi,CUST00037,2
2024-01-30,Printer,3689.39,Hyderabad,CUST00564,1
2024-06-09,Laptop,947.64,Chennai,CUST00095,3
2024-12-19,Laptop,3238.62,Pune,CUST00763,1
2024-07-27,Headphones,944.02,Ahmedabad,CUST00730,1
2024-07-23,Printer,4049.06,Hyderabad,CUST00783,2
2024-10-11,Mouse,1500.65,Chennai,CUST00546,2
2024-11-05,Monitor,2255.69,Ahmedabad,CUST00537,2
2024-06-12,Printer,708.36,Bangalore,CUST00436,2
2024-01-28,Printer,1809.49,Chennai,CUST00113,3
2024-11-13,Printer,2031.86,Delhi,CUST00199,1
2024-09-06,Monitor,3911.73,Delhi,CUST00267,4
2024-08-27,Headphones,2543.86,Ahmedabad,CUST00083,1
2024-08-16,Headphones,1989.43,Delhi,CUST00853,5
2024-01-07,Monitor,2410.84,Hyderabad,CUST00134,2
2024-05-03,Keyboard,1011.97,Ahmedabad,CUST00677,5
2024-05-04,Keyboard,1225.35,Kolkata,CUST00051,2
2024-07-04,Monitor,3712.01,Bangalore,CUST00583,4
2024-09-17,Keyboard,4550.88,Hyderabad,CUST00767,3
2024-08-16,Laptop,3287.34,Pune,CUST00830,5
2024-03-18,Scanner,628.24,Ahmedabad,CUST00946,4
2024-08-04,Webcam,597.79,Delhi,CUST00617,4
2024-06-03,Scanner,2036.64,Kolkata,CUST00521,2
2024-11-08,Mouse,2284.71,Pune,CUST00701,5
2024-11-28,Printer,345.21,Mumbai,CUST00310,1
2024-09-15,Headphones,274.06,Mumbai,CUST00809,2
2024-04-05,Keyboard,236.53,Mumbai,CUST00653,1
2024-09-08,Printer,3856.64,Bangalore,CUST00390,3
2024-03-28,Headphones,2811.79,Delhi,CUST00483,1
2024-07-23,Laptop,1407.7,Pune,CUST00592,3
2024-11-20,Mouse,3763.84,Pune,CUST00984,1
2024-08-02,Scanner,597.68,Mumbai,CUST00540,3
2024-04-22,Laptop,3078.0,Bangalore,CUST00127,3
2024-08-31,Scanner,2889.7,Pune,CUST00177,1
2024-06-11,Keyboard,1030.78,Ahmedabad,CUST00267,3
2024-02-21,Webcam,4947.74,Chennai,CUST00751,5
2024-08-26,Scanner,503.46,Pune,CUST00860,5
2024-08-09,Monitor,3873.28,Ahmedabad,CUST00155,3
2024-07-07,Printer,1322.15,Mumbai,CUST00424,5
2024-04-27,Monitor,528.86,Ahmedabad,CUST00073,5
2024-07-09,Monitor,587.48,Bangalore,CUST00321,2
2024-08-20,Mouse,3313.49,Ahmedabad,CUST00812,1
2024-09-19,Laptop,2821.25,Ahmedabad,CUST00780,2
2024-11-24,Printer,4765.75,Delhi,CUST00612,4
2024-04-19,Laptop,218.91,Bangalore,CUST00927,4
2024-08-26,Laptop,4922.26,Hyderabad,CUST00558,5
2024-04-03,Laptop,4006.09,Kolkata,CUST00172,3
2024-12-01,Webcam,953.47,Ahmedabad,CUST00498,1
2024-11-12,Mouse,406.27,Mumbai,CUST00977,1
2024-05-04,Scanner,4819.34,Pune,CUST00970,4
2024-09-18,Monitor,4211.23,Hyderabad,CUST00371,2
2024-06-18,Laptop,3624.03,Pune,CUST00735,4
2024-11-03,Scanner,4207.82,Mumbai,CUST00853,4
2024-01-15,Keyboard,1162.69,Hyderabad,CUST00800,3
2024-11-15,Laptop,1983.35,Bangalore,CUST00769,3
2024-08-30,Monitor,2398.84,Ahmedabad,CUST00140,5
2024-07-15,Monitor,3147.6,Bangalore,CUST00170,3
2024-12-22,Scanner,4047.63,Hyderabad,CUST00733,5
2024-07-27,Scanner,3909.04,Hyderabad,CUST00580,1
2024-11-03,Headphones,4432.71,Hyderabad,CUST00326,4
2024-11-04,Keyboard,3957.67,Ahmedabad,CUST00898,2
2024-12-24,Webcam,266.58,Kolkata,CUST00206,5
2024-03-13,Printer,769.85,Mumbai,CUST00365,4
2024-11-13,Keyboard,1459.02,Mumbai,CUST00604,4
2024-06-04,Keyboard,4966.09,Chennai,CUST00139,2
2024-09-20,Monitor,1139.37,Hyderabad,CUST00053,4
2024-05-30,Laptop,3649.61,Kolkata,CUST00463,4
2024-08-12,Scanner,928.69,Bangalore,CUST00440,3
2024-10-05,Laptop,331.24,Hyderabad,CUST00567,1
2024-09-02,Laptop,718.19,Ahmedabad,CUST00999,2
2024-08-07,Laptop,1896.78,Delhi,CUST00770,4
2024-05-30,Mouse,3357.81,Chennai,CUST00748,4
2024-01-04,Headphones,508.89,Bangalore,CUST00471,4
2024-06-04,Webcam,4261.07,Hyderabad,CUST00087,3
2024-12-26,Headphones,1609.18,Chennai,CUST00741,2
2024-03-12,Keyboard,2288.1,Mumbai,CUST00188,2
2024-02-26,Printer,1252.51,Pune,CUST00096,4
2024-02-18,Monitor,3548.49,Chennai,CUST00067,1
2024-02-25,Scanner,2530.95,Mumbai,CUST00575,5
2024-03-31,Scanner,3758.26,Kolkata,CUST00033,2
2024-01-22,Webcam,3843.48,Bangalore,CUST00822,3
2024-07-21,Webcam,3759.57,Mumbai,CUST00145,3
2024-01-15,Headphones,102.35,Hyderabad,CUST00200,3
2024-02-08,Webcam,822.84,Delhi,CUST00224,1
2024-03-08,Monitor,4335.02,Kolkata,CUST00691,1
2024-08-29,Printer,4405.02,Pune,CUST00630,4
2024-12-28,Webcam,4358.29,Kolkata,CUST00909,2
2024-11-10,Mouse,3035.72,Bangalore,CUST00859,2
2024-11-23,Webcam,895.59,Pune,CUST00461,1
2024-08-02,Keyboard,2353.95,Kolkata,CUST00561,2
2024-12-02,Laptop,2433.71,Bangalore,CUST00390,2
